cia_id,ofac_id,cia_name,ofac_name,cia_country,ofac_nationality,name_score,country_match,position_match,combined_score,match_signals,recommended_action
fbee7b65-a0d0-5c1f-b1ab-b1bba5553a9b,31f86cb0-8992-5998-8b56-9716c9dbc649,valeriy nikolayevich falkov,igor nikolayevich shubin,Russia,ru,62.75,1,0,67.65,name=63; country=['ru'],REVIEW
fbee7b65-a0d0-5c1f-b1ab-b1bba5553a9b,fae66e90-89ff-5b21-83d4-33cd7769a714,valeriy nikolayevich falkov,oleg nikolayevich smolin,Russia,ru,62.75,1,0,67.65,name=63; country=['ru'],REVIEW
ae0688ac-473c-5dd1-9ef0-30bcdc52c48b,21fb7af2-5288-5c5c-9b83-06647e552cd9,sergey kuzhugetovich shoygu,sergey anatolyevich tsyb,Russia,ru,62.75,1,0,67.65,name=63; country=['ru'],REVIEW
85da5294-bb31-5f57-9cb1-bc4d767cffe5,b63764a3-b7e9-584d-a987-e5f9a7755d03,igor viktorovich krasnov,alexander viktorovich gusev,Russia,ru,62.75,1,0,67.65,name=63; country=['ru'],REVIEW
85da5294-bb31-5f57-9cb1-bc4d767cffe5,3410751d-bc70-5170-9a8c-497ab8eb06d2,igor viktorovich krasnov,grigory viktorovich anikeev,Russia,ru,62.75,1,0,67.65,name=63; country=['ru'],REVIEW
69ef53c5-e760-59db-8a23-dafa4673af75,e1f9bde2-e2a1-51a0-9811-83467cf21e11,anatoliy ivanovich antonov,anatoliy fodorovich lesun,Russia,ru,62.75,1,0,67.65,name=63; country=['ru'],REVIEW
80e85b20-3659-5497-a31c-e42e37437cc0,8a430a01-a33d-56b7-82df-58b4df93ac78,abdirahman mohamed abdullahi,siciid abdullahi aadan,Somalia,so,62.75,1,0,67.65,name=63; country=['so'],REVIEW
ebde17af-0f5f-5666-9c58-0b7aa0a193b4,33c1378f-b27a-5662-9696-ff8e4d503063,muhammad said al-hilu,tijani ibrahim moussa mohamed,Sudan,sd,62.75,1,0,67.65,name=63; country=['sd'],REVIEW
c47c862d-75e5-5f45-adca-974521f25671,6a229560-a30b-56ae-b2b1-dc832d56c8e0,muhammad nidal al-shaar,tawfiq muhammad sa'id al-law,Syria,sy,62.75,1,0,67.65,name=63; country=['sy'],REVIEW
c3886e0d-d6fb-5c3f-9823-d6830a3dd6d3,3e72ed6f-3018-51b8-b24d-edc31e4400d2,johann alvarez marquez,fanny beatriz marquez cordero,Venezuela,ve,62.75,1,0,67.65,name=63; country=['ve'],REVIEW
c309640a-c084-5456-ae1b-48034d1c7209,da581888-847b-521c-9b55-ae33ac274626,muhammad edhah mahdi shabibah,muhammad ali al-qadiri,Yemen,ye,62.75,1,0,67.65,name=63; country=['ye'],REVIEW
3fee6e99-1e49-59ce-8c2a-06e8f58d59b0,115f5e23-3991-5525-b7b4-a38a85dae4f2,khaled ahmad al-wasabi,sa'id ahmad muhammad al-jamal,Yemen,ye,62.75,1,0,67.65,name=63; country=['ye'],REVIEW
e614b1a4-c644-556d-bcf4-30f13d9b48ff,e9212872-ee4f-5429-89e2-8ffc2d02bd1f,abdallah ali fadl al-saadi,muhammad fadl abd al-nabi,Yemen,ye,62.75,1,0,67.65,name=63; country=['ye'],REVIEW
6c3c926d-60e2-53cb-bf69-5d92ce31ecb9,f49e8fe7-2efd-55cb-84eb-3c0a4c30011b,abdallah bin hassan al-nuaymi,turki mubarak abdullah ahmad al-binali,Bahrain,bh,62.69,1,0,67.61,name=63; country=['bh'],REVIEW
3fe9b76b-4573-5deb-95c3-50c284d9016b,f49e8fe7-2efd-55cb-84eb-3c0a4c30011b,abdulla bin rashid al khalifa,turki mubarak abdullah ahmad al-binali,Bahrain,bh,62.69,1,0,67.61,name=63; country=['bh'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,fdf53e59-f56b-5eca-b5d2-5d6be22e0285,vladimir aleksandrovich kolokoltsev,vladimir kasimirovich kravchenko,Russia,ru,62.69,1,0,67.61,name=63; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,9f38d4ef-970b-5c8f-b3e5-c2f9b739dfd2,vladimir aleksandrovich kolokoltsev,oleg aleksandrovich kuvshinnikov,Russia,ru,62.69,1,0,67.61,name=63; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,e9786b79-3091-5dc4-a195-caf9413dd989,vladimir aleksandrovich kolokoltsev,nikolay aleksandrovich goncharov,Russia,ru,62.69,1,0,67.61,name=63; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,d12609ec-718a-54e7-ab9e-4a5dd2ea0168,vladimir aleksandrovich kolokoltsev,alexander aleksandrovich maximov,Russia,ru,62.69,1,0,67.61,name=63; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,330868ec-9e25-5f9a-ae14-1d968598744b,vladimir aleksandrovich kolokoltsev,alexander aleksandrovich kokorev,Russia,ru,62.69,1,0,67.61,name=63; country=['ru'],REVIEW
147ba313-ef1d-5225-bc02-d52875086c66,7c884148-fc42-58b0-aac5-ccc11fe5f304,musaid bin muhammad al-ayban,abd al hamid sulaiman muhammed al-mujil,Saudi Arabia,sa,62.69,1,0,67.61,name=63; country=['sa'],REVIEW
08888da7-5dd0-5478-8011-8c70cd3c5f9a,95e3891d-def2-524d-9e07-e10a84d4cf94,alyaksandr turchyn,alyaksandr pyatrovich barsukou,Belarus,by,62.5,1,0,67.5,name=62; country=['by'],REVIEW
1bcdc278-c457-578b-94ed-a2329699ef07,00b0c46b-c31a-5a01-8003-26f659521772,alyaksandr kulik,alyaksandr uladzimiravich yuzhyk,Belarus,by,62.5,1,0,67.5,name=62; country=['by'],REVIEW
f7b6307f-2299-53fe-880f-79bd74181680,9130bd1f-8b7d-5dfd-b715-c25f49028aac,min naung,zaw min,Burma,zm,62.5,1,0,67.5,name=62; country=['zm'],REVIEW
7761ba11-48e5-505e-9dac-b7014646adda,293d576a-8246-5fe2-98c2-0bff474068cc,tun aung,aung soe,Burma,zm,62.5,1,0,67.5,name=62; country=['zm'],REVIEW
c4b635e6-a2d9-5a9e-824d-c3d8d92a0728,49aaa9ba-92d3-5116-94f0-0f49d004ba20,mya tun oo,tin oo,Burma,zm,62.5,1,0,67.5,name=62; country=['zm'],REVIEW
2891b067-2f42-5459-8621-53511cfea482,cf0e41b5-086a-590a-bdf3-331c4622cb64,hong ni,gaobin ni,China,cn,62.5,1,0,67.5,name=62; country=['cn'],REVIEW
2665d59f-1b17-5930-8785-c02aeb2c467c,ac937284-d225-5da8-9c8d-73919e20ca0b,wei liu,lizhi liu,China,cn,62.5,1,0,67.5,name=62; country=['cn'],REVIEW
1a8f313c-00cf-566a-a5e5-16a23c87195d,5f7cbd8b-613a-5551-9c5f-ec31a3d7a9fc,mohammad-reza aref,mohammad yazdi,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
fad6b794-28f0-5b61-92b0-531e88e1121b,b5e95b8d-62e7-54e2-81b2-3909fad8f464,mohammad-jafar qaempanah,mohammad sadegh karimian,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
d92323a3-f42b-55fb-8054-61ed32350322,fc4b0795-746d-548b-98cc-19869fe4a4f1,majid ansari,mohammad reza ansari,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
304687be-72b5-5f04-8437-e74cf2ccd578,83a8d760-730e-5af9-8bdc-7003e96962fe,mohammad-reza salehi-amiri,mohammad mehdi sayyari,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
9527d76f-4f43-5099-83ad-80e09d382873,3d8338c2-45ca-5abd-b9a8-69cd7e1c9495,ali-reza kazemi,ahmad reza azadeh,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
9527d76f-4f43-5099-83ad-80e09d382873,c9637533-b3ce-5776-9a3a-a13653e04600,ali-reza kazemi,abbas pour kazemi,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
286d8443-aff7-5178-b2a1-75291c9f61ae,218f1bf5-1900-5ced-b123-7043edabd61c,mohammad-reza zafarqandi,muhammad reza naserzadeh,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
3b010830-4c7f-51c8-b05c-d12a854b19eb,6dfe3845-4ce2-5b81-8758-a75686bcbe28,mohammad atabak,mohammad mahmoudi,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
87f842cc-288e-55f0-b582-ea1f8ebbec8d,72ba188f-4cb8-595a-9c3b-26763387cf00,ahmad donyamali,haj ahmad mirzaei,Iran,ir,62.5,1,0,67.5,name=62; country=['ir'],REVIEW
57f4eb8e-d7a9-57e6-99ca-baa2ad732695,c5db0d05-a7a3-590b-8102-9596a48f2611,bilal al-hamdani,rayan al-kildani,Iraq,iq,62.5,1,0,67.5,name=62; country=['iq'],REVIEW
940e4817-dc8f-5e77-ad70-f5a848a2503c,deac2947-e61c-590b-9603-f1e6c1374687,ahmad al-hajjar,nehme ahmad jamil,Lebanon,lb,62.5,1,0,67.5,name=62; country=['lb'],REVIEW
716dd8bc-4a5b-541a-9582-e6fa17d4c6bf,9cbb8210-5bb9-5db4-b2a2-f0d2cf0cda35,muhammad al-ghuj,mohamed koshlaf,Libya,ly,62.5,1,0,67.5,name=62; country=['ly'],REVIEW
84c1dd33-be88-5663-9470-06526958fbe2,42214562-58ea-56ca-b2ae-4ac1da80b048,ali al-abid,abd al-muhsin al-libi,Libya,ly,62.5,1,0,67.5,name=62; country=['ly'],REVIEW
ff2ee93f-46e3-51b1-92de-4567077fe366,ac7db0e1-9354-5ecb-81b1-c2d4a4d8d20c,muhammad al-zaydani,khalifa mohamed ahmed ghawil,Libya,ly,45.83,1,1,67.5,name=46; country=['ly']; position_overlap=['minister'],REVIEW
081d2c10-5a48-5ae2-bc8a-0462300298e7,ac7db0e1-9354-5ecb-81b1-c2d4a4d8d20c,muhammad al-shahubi,khalifa mohamed ahmed ghawil,Libya,ly,45.83,1,1,67.5,name=46; country=['ly']; position_overlap=['minister'],REVIEW
21b126bd-9fdc-5b22-8c2e-b32905144bb9,1607cb3a-30a4-5337-9451-1e8aed958030,mohamed muizzu,mohamed thasleem,Maldives,mv,62.5,1,0,67.5,name=62; country=['mv'],REVIEW
b4fd7a0c-c5d1-50fe-a8ed-3a39360f756d,7270ebb9-0bcb-5b03-9fa4-7a467af064d9,ibrahim faisal,ibrahim aleef rauf,Maldives,mv,62.5,1,0,67.5,name=62; country=['mv'],REVIEW
0e377fe5-e9bb-57a3-b655-12b5d0766a54,a9774a98-92d8-5a9c-bcc0-930ef77b79cb,roberto velasco alvarez,wenceslao alvarez alvarez,Mexico,mx,62.5,1,0,67.5,name=62; country=['mx'],REVIEW
be361575-8aa7-5f0c-8aa1-12bf3a0b8d25,eaf5a44b-46df-5153-a784-970f420d4a2a,raquel buentrostro sanchez,antonio romero sanchez,Mexico,mx,62.5,1,0,67.5,name=62; country=['mx'],REVIEW
be361575-8aa7-5f0c-8aa1-12bf3a0b8d25,31607285-a33a-5624-b435-cbb5b2e8ec77,raquel buentrostro sanchez,jose raul vega sanchez,Mexico,mx,62.5,1,0,67.5,name=62; country=['mx'],REVIEW
ca001189-b7c5-5efb-a607-ca5646349e4e,c0a9fe8e-890c-5eba-8909-ae2ca0b3082c,sidi mohamed raliou,mohammed nur,Niger,ng,62.5,1,0,67.5,name=62; country=['ng'],REVIEW
59552685-02a2-51e3-b3c4-01587c77f47c,47d82e5a-4c84-52ee-97d9-6a72e06da980,muhammad raza hayat harraj,ali muhammad abu turab,Pakistan,pk,62.5,1,0,67.5,name=62; country=['pk'],REVIEW
5a13abd4-a847-5447-ad68-ca901dbd091a,2847baf2-192a-516f-86fa-6510ec73abe2,muhammad aurangzeb,muhammad iqbal,Pakistan,pk,62.5,1,0,67.5,name=62; country=['pk'],REVIEW
bdbf6c01-27bc-5ab7-a23f-6c45a20af934,516cc5cd-b2c6-5313-bc6d-dbc1bb91cff3,muhammad hanif abbasi,mustafa hajji muhammad khan,Pakistan,pk,62.5,1,0,67.5,name=62; country=['pk'],REVIEW
006ad23e-54a7-54a1-8822-9ce4af2635fc,e07d1fbb-5a93-5a41-936a-02f5f70fbbb5,mikhail vladimirovich mishustin,vladimir vladimirovich vladimirov,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
e596913c-6bee-572c-9253-b056bad653ec,1d6733e2-d5c2-540f-a13a-74b363c2dee2,yuriy petrovich trutnev,yuriy garunovich gazaryan,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
6b7a9963-22df-5882-9a1a-45169decc49e,3ae8b138-0922-5e57-a70a-41a95b506bf1,oksana nikolayevna lut,olga nikolayevna epifanova,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
df456803-12e3-51a9-be87-159ecd3813eb,5fda1b18-3a88-547f-8674-6bcdcd956cdc,anton germanovich siluanov,anton igorevich nemkin,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,a09b754d-0a8f-53bc-90dc-022cb062d35d,vladimir aleksandrovich kolokoltsev,igor aleksandrovich ananskikh,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,67b18273-4948-59a5-a91b-4484f205aede,vladimir aleksandrovich kolokoltsev,arkadiy aleksandrovich gostev,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
29a39d94-a45e-5891-a61a-73c87f60aa6c,be4d763e-007a-5990-8253-62b1430d8285,konstantin anatolyevich chuychekno,andrei anatolyevich shevchenko,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
ed18924e-5c9b-5e5b-803d-27f2be535e3b,af642bd5-ef1f-54aa-a74e-e41bb64316a6,anton olegovich kotyakov,anton olegovich tkachyov,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,eef6e3b2-69d3-519a-9f51-eb683afbc30c,aleksandr aleksandrovich kozlov,aleksandr ermakov,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,6db1b7ea-2dc3-52ee-9111-d20dfb6efe53,aleksandr aleksandrovich kozlov,aleksandr vladimirovich konovalov,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,8d1f3967-caff-51e8-a269-7cad116c90da,aleksandr aleksandrovich kozlov,aleksandr vladimirovich brechalov,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,eaf0ab35-666a-5d86-9b95-00d8f91049f7,mikhail vladimirovich degtyarev,vladimir vladimirovich mikheychik,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,08ba672e-198f-5481-8584-9e52f38f5af5,mikhail vladimirovich degtyarev,aleksei vladimirovich pankrashkin,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
dbe82bd4-dc46-57b0-b0e4-d46ff1522618,ef69fab4-7a3a-52fe-b006-f8a2197a15b9,roman vladimirovich starovoyt,aleksandr vladimirovich onishchenko,Russia,ru,62.5,1,0,67.5,name=62; country=['ru'],REVIEW
8863add4-5afd-56b8-afc1-0b281f57d4c6,0364a5c3-e268-50ac-8f3b-c4a90a65b3ab,vincent biruta,vincent nyakarundi,Rwanda,rw,62.5,1,0,67.5,name=62; country=['rw'],REVIEW
9ca93479-0cea-5736-a02d-90775991ebc1,ce763156-052c-5946-b889-c71c5adaa2b2,khalid bin abd al-rahman al-isa,'abd al-rahman muhammad zafir al-dubaysi al-juhni,Saudi Arabia,sa,62.5,1,0,67.5,name=62; country=['sa'],REVIEW
d10d534e-56a9-5f9d-a0f5-ae60a596b4e1,0a53717d-5ac5-52d8-b840-9198d945f8a4,ahmed moalim fiqi,ali ahmed naaji,Somalia,so,62.5,1,0,67.5,name=62; country=['so'],REVIEW
be95870c-a530-5d64-82da-7bcc1f3e21da,d4740de9-0c0f-5d33-a6f5-ec79cb755255,mohamed hamdan dagalo,mohamed atta emoula abbas,Sudan,sd,62.5,1,0,67.5,name=62; country=['sd'],REVIEW
ea7e8ab1-0b3e-5477-9efc-81b4021f53c5,03c1ade3-1f0a-5799-a9ed-ddd7ee60e759,ahmad husayn al-shara’,mohammad hussein al-jasim,Syria,sy,62.5,1,0,67.5,name=62; country=['sy'],REVIEW
bf25ab26-bc71-5198-97f7-626c6a2c5ccf,6a229560-a30b-56ae-b2b1-dc832d56c8e0,muhammad yasin salih,tawfiq muhammad sa'id al-law,Syria,sy,62.5,1,0,67.5,name=62; country=['sy'],REVIEW
0610d2c0-faef-53d1-ad15-4070dc8f7137,71230d36-df59-5745-87ed-29dbefb3d3e6,marwan al-halabi,hasan al-shaban,Syria,sy,62.5,1,0,67.5,name=62; country=['sy'],REVIEW
43b6ef8b-4f1b-57af-8e1a-e1552fdd6344,530d6991-18a1-58b0-aedb-12fe5e1ba066,muhammad anjarani,muhammad hamsho,Syria,sy,62.5,1,0,67.5,name=62; country=['sy'],REVIEW
ee5b4806-a322-5d61-a08d-f45a8b7766b3,71230d36-df59-5745-87ed-29dbefb3d3e6,mazin al-salhani,hasan al-shaban,Syria,sy,62.5,1,0,67.5,name=62; country=['sy'],REVIEW
cb7df6e3-b3fc-5965-9f15-5c5325749c94,7bd95e84-0979-5fff-a6d2-c3cc5d9c2ea1,mehmet nuri ersoy,mehmet kaya,Turkey,tr,62.5,1,0,67.5,name=62; country=['tr'],REVIEW
e91372f7-69e1-5454-8f9e-3f1efd341cce,c8be5295-1e59-550d-acdb-983835271687,mehmet simsek,mehmet tokdemir,Turkey,tr,62.5,1,0,67.5,name=62; country=['tr'],REVIEW
eba79a90-7192-5d67-a85d-8eb28bb3e5a0,dcafa5b1-1147-51d8-aea6-aa17e9ea3984,nguyen van thang,van nguyen hoang,Vietnam,vn,62.5,1,0,67.5,name=62; country=['vn'],REVIEW
8119b618-8821-5689-bc97-e3470d3d156a,dcafa5b1-1147-51d8-aea6-aa17e9ea3984,nguyen manh hung,van nguyen hoang,Vietnam,vn,62.5,1,0,67.5,name=62; country=['vn'],REVIEW
5e9d20ff-4335-5439-9e75-b2428a5bef31,ec18033a-570b-5157-9cd3-16c528860478,luong tam quang,quang viet nguyen,Vietnam,vn,62.5,1,0,67.5,name=62; country=['vn'],REVIEW
b55c5984-06ff-50b5-9c74-5df9256ddf97,dcafa5b1-1147-51d8-aea6-aa17e9ea3984,nguyen quoc dung,van nguyen hoang,Vietnam,vn,62.5,1,0,67.5,name=62; country=['vn'],REVIEW
f1c1473e-dffb-50fd-bbb3-0f32ea88747d,06dfd183-8507-5e75-a49b-b9d26f23108a,rashad muhammad al-alimi,muhammad ahmad al-talibi,Yemen,ye,62.5,1,0,67.5,name=62; country=['ye'],REVIEW
b52b2801-6f97-5c31-bb7c-ee616e85b5b9,4be6cd1d-7989-5983-a7d2-bc54dc02b2f8,salem abdullah al-soqotri,abdullah yahya al hakim,Yemen,ye,62.5,1,0,67.5,name=62; country=['ye'],REVIEW
3fee6e99-1e49-59ce-8c2a-06e8f58d59b0,10f43ffb-5e06-50b1-a842-232e4179ed1d,khaled ahmad al-wasabi,shawki ali ahmed al-badani,Yemen,ye,62.5,1,0,67.5,name=62; country=['ye'],REVIEW
5f272a74-f9a6-53b5-a1b2-5ce576352220,e9212872-ee4f-5429-89e2-8ffc2d02bd1f,muhammad hazm al-ashwal,muhammad fadl abd al-nabi,Yemen,ye,62.5,1,0,67.5,name=62; country=['ye'],REVIEW
5f272a74-f9a6-53b5-a1b2-5ce576352220,598e35d1-d49a-5a5b-9feb-43ac26b4ba8a,muhammad hazm al-ashwal,hisham abdulwasea hael mohammed al-nahari,Yemen,ye,62.5,1,0,67.5,name=62; country=['ye'],REVIEW
3e8600ac-8070-59f6-994e-4ade5714c0e3,4321d542-7831-56b4-aaa5-96e16807495d,nayif al-bakri,ibrahim al-nashiri,Yemen,ye,62.5,1,0,67.5,name=62; country=['ye'],REVIEW
c08e00d7-619f-5c03-a74d-b5bbccf23c2c,30ac1847-dbd4-59ec-a49e-bd67972b750f,abd al-aziz bin abdallah al al-shaykh,azzam abdullah zureik al-maulid al-subhi,Saudi Arabia,sa,62.34,1,0,67.4,name=62; country=['sa'],REVIEW
304687be-72b5-5f04-8437-e74cf2ccd578,44625d04-9d5f-5833-a110-37e3c84b618f,mohammad-reza salehi-amiri,sayyed mohammad reza seddighi saber,Iran,ir,62.3,1,0,67.38,name=62; country=['ir'],REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,42f3c6f3-8b56-57bf-9737-9619181a8087,vladimir vladimirovich putin,vladimir yakovlevich streshinskiy,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
006ad23e-54a7-54a1-8822-9ce4af2635fc,3f548ac6-e7f3-5cef-a62a-6c3d15f3a110,mikhail vladimirovich mishustin,andrei vladimirovich nikipelov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
006ad23e-54a7-54a1-8822-9ce4af2635fc,be79f221-098c-54ef-9b32-2dd1efb26e31,mikhail vladimirovich mishustin,vladimir vladimirovich plyakin,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
006ad23e-54a7-54a1-8822-9ce4af2635fc,08924d48-c0e1-5cc7-a3c4-3798c6f6df2f,mikhail vladimirovich mishustin,anatoliy vladimirovich chepiga,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
006ad23e-54a7-54a1-8822-9ce4af2635fc,a1de9b2a-a062-5fcd-af1b-1f67c2d70420,mikhail vladimirovich mishustin,oleg vladimirovich melnichenko,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
006ad23e-54a7-54a1-8822-9ce4af2635fc,d206fb36-eba6-54c5-b42a-1e7da22a336c,mikhail vladimirovich mishustin,sergey vladimirovich dokuchaev,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
19ff653a-9fd8-5e8e-9100-5ac9c86d729d,79c20765-8887-554a-8868-16b8312a7055,denis valentinovich manturov,stanislav valentinovich makshakov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
a1fcf254-dd99-5958-ace3-bcc964752c0c,31cb7354-b723-55e2-abc2-6aaee31731ef,dmitriy nikolayevich patrushev,nikolay nikolayevich vladimirov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
f11ad005-002c-53ae-9cda-c70654fa1f7d,15c37453-ad10-5500-af0a-d43a7655f01f,vitaliy gennadyevich savelyev,maksim gennadyevich kavdzharadze,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
a7f6b2f9-1666-5d11-966d-b03d88a6038c,64d45065-97b4-5e34-bc3a-6c35351b7870,dmitriy nikolayevich chernyshenko,oleg nikolayevich kiryushkin,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
b45b6c16-05c3-5345-95eb-c1c6135f61b2,199ba999-f889-5bfb-801f-ac08917740b2,aleksandr valentinovich novak,aleksandr aleksandrovich avdeyev,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
b45b6c16-05c3-5345-95eb-c1c6135f61b2,79547300-7e32-5719-a6dd-14cc3db3624b,aleksandr valentinovich novak,viktor valentinovich seliverstov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
b45b6c16-05c3-5345-95eb-c1c6135f61b2,5b97917a-f8c5-5ca0-82db-aa6334d73529,aleksandr valentinovich novak,aleksandr aleksandrovich pushkov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
7577e6ac-6813-5c14-a64b-543cff310d82,0c8d1cb2-853e-52bb-9087-4939c365d6ca,aleksandr vyacheslavovich kurenkov,aleksandr nikolaevich popov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
7577e6ac-6813-5c14-a64b-543cff310d82,397f5c13-e218-58bd-8e09-f29e8cd70dba,aleksandr vyacheslavovich kurenkov,aleksandr olegovich kalinin,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
cbc77aa2-a2ff-59f0-b3ba-597e679e7517,f0ad9d2a-cf61-5290-a4e9-18e804661644,maksim gennadyevich reshetnikov,maksim aleksandrovich zagornov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,668680d5-bc0b-5e41-9cf4-e51d8b0855ac,vladimir aleksandrovich kolokoltsev,vladimir anatolevich polin,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,0d8118db-b3eb-5a4d-9520-1fdd407e6088,vladimir aleksandrovich kolokoltsev,yury aleksandrovich petrov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,34479f87-b818-51d2-b195-4963ec1e1ac4,vladimir aleksandrovich kolokoltsev,vladimir olegovich potanin,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
29a39d94-a45e-5891-a61a-73c87f60aa6c,4cca9880-173c-508b-8224-982c52db780a,konstantin anatolyevich chuychekno,sergei anatolyevich kogogin,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,f0ad9d2a-cf61-5290-a4e9-18e804661644,aleksandr aleksandrovich kozlov,maksim aleksandrovich zagornov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
cd6c171d-c9ca-554f-891b-755908ea691e,399569e8-b7f0-5c09-9547-b6ef9103cc58,aleksandr aleksandrovich kozlov,nikita aleksandrovich zakharov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,c661b36e-4129-53ec-989c-1447c159d232,mikhail vladimirovich degtyarev,aleksey vladimirovich kurinniy,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,76ded7ab-18b4-5cc1-aab7-6264a9fe4c90,mikhail vladimirovich degtyarev,aleksandr vladimirovich gutsan,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,be79f221-098c-54ef-9b32-2dd1efb26e31,mikhail vladimirovich degtyarev,vladimir vladimirovich plyakin,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,08924d48-c0e1-5cc7-a3c4-3798c6f6df2f,mikhail vladimirovich degtyarev,anatoliy vladimirovich chepiga,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,e5fc429b-99df-5b3e-91d7-990868714715,mikhail vladimirovich degtyarev,vladimir vladimirovich ezhikov,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,d206fb36-eba6-54c5-b42a-1e7da22a336c,mikhail vladimirovich degtyarev,sergey vladimirovich dokuchaev,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
dbe82bd4-dc46-57b0-b0e4-d46ff1522618,24f9d7b7-c1f9-5e0b-ba8d-0ce4ce7e7071,roman vladimirovich starovoyt,nikolay vladimirovich porkhachev,Russia,ru,62.3,1,0,67.38,name=62; country=['ru'],REVIEW
