cia_id,ofac_id,cia_name,ofac_name,cia_country,ofac_nationality,name_score,recommended_action
0dfb6602-2cb9-593e-9549-4b97c0d28e5c,68d55cae-ab6e-5083-9a53-c6ae3cc2bc4b,chol mun,chol ung nam,"Korea, North",kp,80.0,REVIEW
ee714e14-ed52-53c9-a0f3-0a0fb01c9e2c,409f605a-c08e-52a3-ab92-1b951394bad3,jong gun pak,jong chon pak,"Korea, North",kp,80.0,REVIEW
c7a1b474-a0ab-5df4-8d68-f47f5b403fdb,f46b91e1-d7a0-59a1-b231-26c7c4c19d88,hyon chol jon,yong chol ho,"Korea, North",kp,80.0,REVIEW
c7a1b474-a0ab-5df4-8d68-f47f5b403fdb,255af80c-23aa-5e30-812f-dde7dff45ed7,hyon chol jon,in chol jong,"Korea, North",kp,80.0,REVIEW
c85a2ab4-d135-57bf-bdbc-dae1667811ef,060a5ee9-42b0-5da9-b674-0ce79a0723fd,sung guk jon,myong guk jon,"Korea, North",,80.0,REVIEW
77116887-2b70-5a73-8d86-b89f28be0dc9,bf3c0770-67c1-5ebe-beb7-e1f150d76454,chol gyu ju,chol u yu,"Korea, North",,80.0,REVIEW
0d1d2866-386b-5a8c-8de9-b534f9364050,fd349e6a-2425-5c4d-bb65-d6cb47a63ebf,kum chol kim,chol kim,"Korea, North",,80.0,REVIEW
d7a9ae79-3c5e-52ad-8495-75f9a6443701,290a5a17-12ba-54d3-8934-69e1a8f01234,sok ho jo,jong son ho,"Korea, North",kp,80.0,REVIEW
3aea3e76-cdbe-5543-8f1e-79e51652cf89,317983e5-097d-5c89-8458-35268be76109,hak chol jon,chol hak kang,"Korea, North",kp,80.0,REVIEW
8cd0c6e3-caab-55c5-94be-0cc31f55b070,d50b4d18-392f-5bcf-8d88-16f8066eeaad,jong ho yun,sung hyok jong,"Korea, North",kp,80.0,REVIEW
3fb152be-1f78-5bf9-aa97-cbaa07844038,86f78ac3-c178-5fef-8754-9e7ec6d5010b,sung chan kim,song hun kim,"Korea, North",kp,80.0,REVIEW
f3c08208-2b98-5df7-80e3-d940f854096e,1d19abb8-c0ce-5200-9d7a-6ead2282d591,yong il ju,su yong ri,"Korea, North",kp,80.0,REVIEW
077959aa-ee52-5a90-a839-8c3e1ce4feca,87261b3b-752a-55f6-bf56-a32e634d2725,kum song jin,myong jin kim,"Korea, North",kp,80.0,REVIEW
47ad2603-a5d2-5b3c-b035-391c6c9fadf7,118a1ba5-17c3-5ef9-b6da-2b5c86ddb3a2,song jun kim,song kim,"Korea, North",kp,80.0,REVIEW
47ad2603-a5d2-5b3c-b035-391c6c9fadf7,87261b3b-752a-55f6-bf56-a32e634d2725,song jun kim,myong jin kim,"Korea, North",kp,80.0,REVIEW
c4e8dab2-3721-51a6-ae63-1e0a6c2721d6,17547bf6-7d8b-554a-9a98-f93e9fed0066,chang sok kim,sok chol kim,"Korea, North",kp,80.0,REVIEW
cc81e615-d493-582e-afc5-946ac6cfb9f5,b12bfb7b-7ecf-5b52-be8f-f18b38e15c8d,chol su kim,su il kim,"Korea, North",,80.0,REVIEW
a94b2e8e-85d9-507b-a1ca-4de6aa6b733e,b7d75d20-00cf-59de-81a7-62845dea0474,kyong chol choe,myong hyon choe,"Korea, North",kp,80.0,REVIEW
3f5caa9c-1967-511d-a235-da7d3d2c5422,317983e5-097d-5c89-8458-35268be76109,chol gu kang,chol hak kang,"Korea, North",kp,80.0,REVIEW
229631a1-a4f8-56d3-a528-bcc22873590c,2afb9540-5165-5ac6-82af-d9d07cb77476,song hak chae,hwa song pak,"Korea, North",kp,80.0,REVIEW
8a4561d5-6e38-5ae7-894b-48966e7707a5,87261b3b-752a-55f6-bf56-a32e634d2725,sung jin kim,myong jin kim,"Korea, North",kp,80.0,REVIEW
cc616297-3e2c-5035-bb7f-1fdb127363a5,86f78ac3-c178-5fef-8754-9e7ec6d5010b,song kim,song hun kim,"Korea, North",kp,80.0,REVIEW
e3fffdf9-96bc-5c43-b16a-8ceeb84de4a5,3994612e-996b-596c-91b7-90cd5320c49c,young-hoon kim,tong-ho kim,"Korea, South",kp,80.0,REVIEW
90a27d3f-6f13-5d1c-acc0-a6f4059ad87c,d3f744d7-ac1b-5ce5-a030-51012669ab0d,sung-whan kim,su-kwang kim,"Korea, South",,80.0,REVIEW
2992c062-eb4d-5f44-be4b-d0bca30b2249,c8d8a083-8725-5fe4-9dd3-0983d0bdf14a,ahmad abdullah,abdullah mujahid,Kuwait,,80.0,REVIEW
4a82bb26-89d2-5f89-af57-d94ae60338fc,4a37330a-ad74-5263-bcef-d6d4186df402,yusuf raji,yusuf aasi,Lebanon,,80.0,REVIEW
716dd8bc-4a5b-541a-9582-e6fa17d4c6bf,cf9bcb9f-16d9-54fc-864e-95a75b6df554,muhammad al-ghuj,muhammad al-ghazali,Libya,ye,80.0,REVIEW
297286df-6b6c-54b4-9946-4b32fef1fe91,c721b0df-70eb-5774-aaff-89a63f56fac1,muhammad al-dabib,mohammad al-otaibi,Libya,sa,80.0,REVIEW
382f60c2-bbde-526d-afdb-cda906ceb80e,c5db0d05-a7a3-590b-8102-9596a48f2611,wafa al-kilani,rayan al-kildani,Libya,iq,80.0,REVIEW
f8f2dc3f-9440-538f-8f96-037f86795977,c56798b8-1a7e-57e5-b764-a87dda221bcd,ali ihusaan,usama ali,Maldives,ps,80.0,REVIEW
aa56f7cd-8124-55bc-8dcd-de6ced13604a,dcf232fc-16a6-560e-b674-ed50f4d8f1af,mohamed ameen,mohamed mire,Maldives,so,80.0,REVIEW
e4b7b6b6-5646-58c5-b575-546a5abccf5e,c2f878da-dfb6-5f36-aed0-582dced26897,mohammed vi,mohammed qasim,Morocco,,80.0,REVIEW
6046968c-e545-51c3-86b4-189369b5e8c1,dd998935-59db-59aa-8dd8-6f43469d0586,amadou haoua,amadou kouffa,Niger,ml,80.0,REVIEW
ad34ca9f-0fca-5de9-920b-76bd91664d97,4d156584-df3b-5991-b1ff-b5226f8ff035,zoran sapuric,zoran petric,North Macedonia,,80.0,REVIEW
60379f20-f448-58bf-96e0-635c21e27f03,51af41cb-21f5-55d3-bced-6a8908c5364e,ahmed al-musalmi,ahmad al-shami,Oman,,80.0,REVIEW
bdbf6c01-27bc-5ab7-a23f-6c45a20af934,f253e1c8-eb6e-52e5-90ae-7e8f33e16c47,muhammad hanif abbasi,muhammad abbas,Pakistan,sy,80.0,REVIEW
fc84a78f-a672-5959-8501-faffd9dfa7f5,206a73eb-b9b6-53e2-ba63-992ce87611d1,juan carlos orillac,juan carlos villegas loera,Panama,,80.0,REVIEW
41c3835d-6e03-5d1f-afb0-428b27f1c200,c0a9fe8e-890c-5eba-8909-ae2ca0b3082c,mohammed,mohammed nur,Qatar,ng,80.0,REVIEW
42defa76-8f86-50dd-aa3e-996fc951a68e,4c574780-5607-5fd0-90b6-9b8affabfefb,tatyana alekseyevna golikova,tatyana alekseyevna kusayko,Russia,ru,80.0,REVIEW
7577e6ac-6813-5c14-a64b-543cff310d82,f972a973-2a9a-5e4a-96a5-bafe6d56a72c,aleksandr vyacheslavovich kurenkov,alexander vyacheslavovich demin,Russia,ru,80.0,REVIEW
baf13575-cd11-5c0c-ae96-f537015d05c2,ca863378-76eb-5c0f-b699-b779ea83f165,aleksey olegovich chekunkov,aleksey nikolaevich chumakov,Russia,,80.0,REVIEW
2bf83e07-5387-5987-9333-0a44ebdc0a8f,eab05bde-586f-53e1-8854-b8316d56f33a,sergey sergeyevich kravtsov,sergey sergeyevich alekseyev,Russia,ru,80.0,REVIEW
f21fad05-0e28-5492-a4e5-4ca30560fe5c,bfe53839-4a33-525f-905e-ff955046629c,vladimir aleksandrovich kolokoltsev,vladimir aleksandrovich ivanov,Russia,ru,80.0,REVIEW
0a20c63b-a3e5-5b97-9a17-2fa6525d1530,bdd848bf-8c88-5bef-a3d7-a2bec6fc9b13,aleksandr vasilyevich bortnikov,aleksandr valeryevich potapov,Russia,ru,80.0,REVIEW
fc726116-daf6-51fb-8807-341d8d0ce68d,2f4c87b0-a715-5497-a852-abcb67ee4ad0,muhammad al-jadan,ali muhammad kazan,Saudi Arabia,,80.0,REVIEW
9ca93479-0cea-5736-a02d-90775991ebc1,a3a04197-e5bb-5e12-b36a-7be0d00f969c,khalid bin abd al-rahman al-isa,khalid abd al-rahman hamd al-fawaz,Saudi Arabia,sa,80.0,REVIEW
5abf55de-949e-5cd5-8ac3-3b98b2364a55,1c881718-6921-508f-94f8-5ede1fc32c14,ibrahim al-assaf,ibrahim al-moussawi,Saudi Arabia,lb,80.0,REVIEW
567db692-8be9-5a90-b73f-f61db3fa866d,9f155f2b-eaf7-51fe-8216-80ab1dfa4deb,kim yong gan,kyong hak kim,Singapore,kp,80.0,REVIEW
567db692-8be9-5a90-b73f-f61db3fa866d,87261b3b-752a-55f6-bf56-a32e634d2725,kim yong gan,myong jin kim,Singapore,kp,80.0,REVIEW
1f73df7f-690d-505b-a1a2-f2bc1c2228b8,1b7a29a5-f38c-5428-b90b-751fc80c300f,yusuf mohamed adan,abdiweli mohamed yusuf,Somalia,so,80.0,REVIEW
eedd9de3-df3c-5564-a608-c8eb6ac024a3,791140db-b397-5089-abea-4ec3eaf33ceb,ali al-sadiq,ali al-sha'ir,Sudan,,80.0,REVIEW
6f8d3b0a-45bb-5b76-a210-ac13674d0b7b,46b0bcdf-1675-5979-8a28-8da225b6efb8,haitham muhammad ibrahim,muhammad ibrahim,Sudan,sy,80.0,REVIEW
5ec1e0a5-433c-5bf7-8b06-84debf49cce3,24a07ff0-90df-54ad-82a7-04f668c60e4f,hafiz ibrahim,ibrahim aqil,Sudan,lb,80.0,REVIEW
93f38396-d1ec-5818-a7cd-bd96fce10d48,530d6991-18a1-58b0-aedb-12fe5e1ba066,muhammad bashir,muhammad hamsho,Sudan,sy,80.0,REVIEW
c2369b0c-9fa5-5e0b-a144-0128a0d33c6e,0d2aab89-52e7-5356-9873-f9539c5c1830,muhammad al-bashir,muhammad al-hindi,Syria,,80.0,REVIEW
27a606e9-3d1c-5090-87b0-7ed4ad4c2229,14e2b55b-36db-52f5-9dc9-6fc509c6aa40,hussein ali mwinyi,mazen ali hussein,Tanzania,iq,80.0,REVIEW
457dfe54-9420-5119-87a8-a21ea032e7d0,44b08c70-cbcd-5b9c-8bbb-f296a9d98cd9,ahmad belhoul,ahmad ballul,United Arab Emirates,sy,80.0,REVIEW
8cb8bc43-f17b-5c0d-8fe9-2d13d31546f2,4eb30dd0-e9c8-51bf-bc62-fc4d7bf7f843,alyaksandr lukashenka,alyaksandr ryhorovich lukashenka,Belarus,by,79.25,REVIEW
2bf83e07-5387-5987-9333-0a44ebdc0a8f,897d4f6e-ecb7-5cc1-87d4-54a89d8642c7,sergey sergeyevich kravtsov,sergey sergeevich kravtsov,Russia,ru,79.25,REVIEW
9f7f1740-b4dd-5baa-9f5c-0df51713cbf6,7df614da-0a73-5110-acb7-fcaf6b80e7c8,sergey viktorovich lavrov,sergey viktorovich kalashnik,Russia,ru,79.25,REVIEW
ed18924e-5c9b-5e5b-803d-27f2be535e3b,781f5af5-5d9a-50b2-9612-79934b406d90,anton olegovich kotyakov,igor olegovich kostyukov,Russia,,79.17,REVIEW
efd0110e-aa67-5e16-8d24-70ed37d57d84,49cdd224-eace-526b-b56a-a6c1df139ddf,diosdado cabello rondon,jose david cabello rondon,Venezuela,,79.17,REVIEW
b55acad7-333d-594f-8696-86c970fab4f8,beec7640-bc85-5529-98b7-8db713ac42cb,youssoufa mohamed ali,liibaan yousuf mohamed,Comoros,so,79.07,REVIEW
b55acad7-333d-594f-8696-86c970fab4f8,0d28db77-1acc-5075-b46b-c815209f84cf,youssoufa mohamed ali,mohamed mire ali yusuf,Comoros,so,79.07,REVIEW
b55acad7-333d-594f-8696-86c970fab4f8,1b7a29a5-f38c-5428-b90b-751fc80c300f,youssoufa mohamed ali,abdiweli mohamed yusuf,Comoros,so,79.07,REVIEW
d9f564c6-2ce8-5b6c-8ef7-f68bc4718fd6,45a535c9-96af-54ac-b22b-6ec2fc67b6e9,mohamed ahmed awaleh,mohammed ahmed al-dawla,Djibouti,ye,79.07,REVIEW
ede10d47-1dc0-591b-a561-e286797d055d,47d82e5a-4c84-52ee-97d9-6a72e06da980,muhammad nuri karbuli,ali muhammad abu turab,Iraq,pk,79.07,REVIEW
ba85892a-2410-57a7-8218-715f1e6d6cfb,b13dea38-305a-5902-968d-6674a2bb5354,muhammad abdallah,muhammad 'abdallah al-amin,Kuwait,lb,79.07,REVIEW
93331f90-284e-50df-8f23-16e75e367623,9e31f9cc-5f13-596b-b4d4-a947b423ba85,khalifa ahmed khalifa,ahmed khalfan ghailani,Sudan,,79.07,REVIEW
4e5c20f5-e429-5d7c-9cb7-3243fc5a64ce,dfc419c9-6a67-55b1-9fc1-5b656a612805,jose luis guterres,jose luis gutierrez ochoa,Timor-Leste,mx,79.07,REVIEW
4e5c20f5-e429-5d7c-9cb7-3243fc5a64ce,2c36177a-3e87-5e33-a4ed-ad9721770c1c,jose luis guterres,jose luis gutierrez parra,Timor-Leste,ve,79.07,REVIEW
b52b2801-6f97-5c31-bb7c-ee616e85b5b9,802cc3b8-f9bd-5ecb-88c5-183893512a75,salem abdullah al-soqotri,ali abdullah saleh,Yemen,ye,79.07,REVIEW
1a8f313c-00cf-566a-a5e5-16a23c87195d,fc4b0795-746d-548b-98cc-19869fe4a4f1,mohammad-reza aref,mohammad reza ansari,Iran,ir,78.95,REVIEW
1a8f313c-00cf-566a-a5e5-16a23c87195d,72b05d3b-baf3-5c54-8ba2-9befe93c04f0,mohammad-reza aref,mohammad reza kazemi,Iran,ir,78.95,REVIEW
89abf349-1f32-532b-91d9-d10d0ef65511,2aeab189-20f3-533b-9607-b855852a575e,muhammad al-momani,muhammad al-ghorayfi,Jordan,ir,78.95,REVIEW
ff2ee93f-46e3-51b1-92de-4567077fe366,cf9bcb9f-16d9-54fc-864e-95a75b6df554,muhammad al-zaydani,muhammad al-ghazali,Libya,ye,78.95,REVIEW
081d2c10-5a48-5ae2-bc8a-0462300298e7,cf9bcb9f-16d9-54fc-864e-95a75b6df554,muhammad al-shahubi,muhammad al-ghazali,Libya,ye,78.95,REVIEW
877cd955-c0a5-5c61-8729-5f05b1eaf4c7,825245de-ceaf-5d11-92ec-cea450b1c272,armizan mohamad ali,mohammad ali jafari,Malaysia,,78.95,REVIEW
9e146756-735b-5ad7-b52f-82c990b24c59,c7376f43-0a34-5385-89b5-a278cd1f6702,mohamed ould khaled,mohamed ould mataly,Mauritania,ml,78.95,REVIEW
8ae67ed2-1944-586e-a3bc-a18b6ab3a36e,2f4c87b0-a715-5497-a852-abcb67ee4ad0,khwaja muhammad asif,ali muhammad kazan,Pakistan,,78.95,REVIEW
68657b9d-e5cc-59b2-9a65-84e447d02169,71230d36-df59-5745-87ed-29dbefb3d3e6,as’ad hasan al-shaybani,hasan al-shaban,Syria,sy,78.95,REVIEW
0fae46ef-f7b8-5c78-800f-923f94b34cb2,2aeab189-20f3-533b-9607-b855852a575e,muhammad al-zaouri,muhammad al-ghorayfi,Yemen,ir,78.95,REVIEW
9adefaea-1f70-5da3-8eba-36e2668e8f9d,16f9d6c4-078a-57fa-8ca6-2a34f17bff71,arlindo do rosario,rosario guarino,Cabo Verde,,78.79,REVIEW
486633c7-d65d-579c-a85e-bd4fb32cc714,438deb7f-5fec-58b9-b069-3129bf6763c4,mohammad eslami,mohammad eskandari,Iran,ir,78.79,REVIEW
3b010830-4c7f-51c8-b05c-d12a854b19eb,c721b0df-70eb-5774-aaff-89a63f56fac1,mohammad atabak,mohammad al-otaibi,Iran,sa,78.79,REVIEW
ba85892a-2410-57a7-8218-715f1e6d6cfb,716cd5b9-40de-5018-97e9-151d7b8963f4,muhammad abdallah,ramadan abdallah,Kuwait,,78.79,REVIEW
ba85892a-2410-57a7-8218-715f1e6d6cfb,24b50789-f8d0-53db-b7d2-2f4ec2eeccdf,muhammad abdallah,muhammad abbatay,Kuwait,ma,78.79,REVIEW
72004bb0-b77a-50ae-bfde-809521de7dbb,68bbe1cf-00bd-5454-8936-65f8103f9dbf,muhammad al-manfi,muhammad gaddafi,Libya,,78.79,REVIEW
716dd8bc-4a5b-541a-9582-e6fa17d4c6bf,0d2aab89-52e7-5356-9873-f9539c5c1830,muhammad al-ghuj,muhammad al-hindi,Libya,,78.79,REVIEW
297286df-6b6c-54b4-9946-4b32fef1fe91,68bbe1cf-00bd-5454-8936-65f8103f9dbf,muhammad al-dabib,muhammad gaddafi,Libya,,78.79,REVIEW
d20da13a-5329-5e8a-992a-0d941f901075,d1664e23-52cb-5e75-a8e9-810fe9561c4c,muhammad said,muhammad sa'id izadi,Libya,,78.79,REVIEW
151f7c69-018e-5415-a4f3-dec4847a0cbb,1671ce01-bc8d-5c82-978f-e559b3e5a67a,mohamed saeed,mohammed saeed ajily,Maldives,ir,78.79,REVIEW
81a7c0ad-3aec-5edd-b46d-cd3f05a3d732,f3c2adc4-4f72-5e0e-aa9d-f698a7f7c2f0,abdessamad kayouh,abdessamad fateh,Morocco,,78.79,REVIEW
7578ccc2-ed0a-533d-a9e2-3dca8892a23b,0109bef3-6e02-5c31-9f9f-f4f638c6df14,muhammad ishaq dar,muhammad ashraf,Pakistan,,78.79,REVIEW
c2369b0c-9fa5-5e0b-a144-0128a0d33c6e,0109bef3-6e02-5c31-9f9f-f4f638c6df14,muhammad al-bashir,muhammad ashraf,Syria,,78.79,REVIEW
63c158b8-9e66-50e2-8965-42cf519fec9b,a72cd322-d017-5a0b-958a-1aceaebfe32d,mohamed ali nafti,ali mohamed rage,Tunisia,so,78.79,REVIEW
3aea857f-9e58-5050-b08d-a620aeee670e,51af41cb-21f5-55d3-bced-6a8908c5364e,ahmad ali al-sayegh,ahmad al-shami,United Arab Emirates,,78.79,REVIEW
b629371d-eb8a-55fe-a68f-1489ae0065f2,0109bef3-6e02-5c31-9f9f-f4f638c6df14,muhammad abushahab,muhammad ashraf,United Arab Emirates,,78.79,REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,eaf0ab35-666a-5d86-9b95-00d8f91049f7,vladimir vladimirovich putin,vladimir vladimirovich mikheychik,Russia,ru,78.69,REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,e07d1fbb-5a93-5a41-936a-02f5f70fbbb5,vladimir vladimirovich putin,vladimir vladimirovich vladimirov,Russia,ru,78.69,REVIEW
19d89641-666f-5f5d-a65b-d189af5e95fe,428bfb53-93be-5705-b0bb-110552721841,vladimir vladimirovich putin,vladimir vladimirovich vashkevich,Russia,by,78.69,REVIEW
d6e33049-9c30-57e4-8fa8-e9317955ad2e,034c5e27-760e-584e-b091-6c89bc03cfcf,mikhail vladimirovich degtyarev,mikhail vladimirovich belousov,Russia,ru,78.69,REVIEW
9d2cf264-d4ab-5d45-98ec-1b8379096861,5f7cbd8b-613a-5551-9c5f-ec31a3d7a9fc,mohammad yaqub,mohammad yazdi,Afghanistan,ir,78.57,REVIEW
a4938fc3-9f5a-5d21-91f8-81ed622f48fd,7f82f1be-9b2f-5e70-91de-0dc6fe44efb7,mohamed arkab,mohamed al-kani,Algeria,ly,78.57,REVIEW
353eedcc-2ffb-5352-b6af-806348a119eb,02767790-0df9-58e3-9dd6-e6040b7f7888,muhammad imran,faqir muhammad,Bangladesh,pk,78.57,REVIEW
353eedcc-2ffb-5352-b6af-806348a119eb,0f9172ac-7065-5480-92e7-b862da0a2931,muhammad imran,muhammad maruf,Bangladesh,pk,78.57,REVIEW
353eedcc-2ffb-5352-b6af-806348a119eb,6ee9ef38-22b7-5ed0-a1e4-62b34ae90810,muhammad imran,muhammad ehsan,Bangladesh,,78.57,REVIEW
353eedcc-2ffb-5352-b6af-806348a119eb,2847baf2-192a-516f-86fa-6510ec73abe2,muhammad imran,muhammad iqbal,Bangladesh,pk,78.57,REVIEW
0db21a51-a208-5a27-b570-c3ffb7ec8880,3f69fc59-09d8-507a-a32c-fae7c692bbfc,nazmi mohammad,mohammad rezai,Brunei,ir,78.57,REVIEW
e34a8c44-98dd-5ac0-bc86-3b7b3542af48,926176d6-00e8-5080-aa66-f97474060e5c,myint kyaing,khaing moe myint,Burma,zm,78.57,REVIEW
66dce626-a048-5e69-be2f-aa50b1044098,6757840d-9a20-587a-93ee-6130d27da55e,mbae mohamed,mohamed belkalem,Comoros,dz,78.57,REVIEW
f4bdbc38-6ff0-5833-b8dd-59fcc655b37c,d8dc1405-be34-54db-a35c-12dddd7aaf81,michel djombo,michel djotodia,"Congo, Republic of the",cf,78.57,REVIEW
6ceb3a5c-aab6-5158-807b-83a21a1c559d,707ca07a-1943-577c-adf8-9e0270a34d8a,tomislav coric,tomislav kovac,Croatia,,78.57,REVIEW
2ffd8bc1-fe98-554f-bfb8-3031ef9940be,7f82f1be-9b2f-5e70-91de-0dc6fe44efb7,mohamed maait,mohamed al-kani,Egypt,ly,78.57,REVIEW
e8c40052-304a-5114-8742-1f79872d6752,38ada9e7-2987-5c3c-87a6-49f069ef61fb,hassan abdullah,mian abdullah,Egypt,,78.57,REVIEW
5fc90da7-7344-57c2-b9ad-5b5bf690a6da,78ee28b6-cab3-5a9c-97bc-6af8b0d52d7b,francisco jose alabi montoya,francisco jose ameliach orta,El Salvador,,78.57,REVIEW
4e9a6cda-4d19-5efe-b589-1faae238ef43,51af41cb-21f5-55d3-bced-6a8908c5364e,ahmad al-awidi,ahmad al-shami,Jordan,,78.57,REVIEW
4e9a6cda-4d19-5efe-b589-1faae238ef43,f19c531a-dfb2-57bc-8963-7782d16e4955,ahmad al-awidi,ahmad al-hamzi,Jordan,ye,78.57,REVIEW
215fc3a7-2dba-54d1-877b-cdbd40681523,ac20c82b-a756-5b8b-b07a-a1aecff7e9bc,ryong hae choe,chun yong choe,"Korea, North",kp,78.57,REVIEW
c7a1b474-a0ab-5df4-8d68-f47f5b403fdb,b7d75d20-00cf-59de-81a7-62845dea0474,hyon chol jon,myong hyon choe,"Korea, North",kp,78.57,REVIEW
7c1ecb74-4d2c-5e83-a21f-c54a49f53255,b43ba4cb-d64c-5d14-98e1-bbbae32d319d,ryong guk han,phyong guk kang,"Korea, North",kp,78.57,REVIEW
3fb152be-1f78-5bf9-aa97-cbaa07844038,75aaae71-2cb8-5854-94aa-b3280264cbc5,sung chan kim,chin sung chang,"Korea, North",,78.57,REVIEW
257b7973-9bb2-564f-b8c5-1a55c239efc9,9e35ac25-86f8-5492-92db-d5253cc3f08d,chung song kim,pyong chan kim,"Korea, North",,78.57,REVIEW
257b7973-9bb2-564f-b8c5-1a55c239efc9,e6d6856a-8166-5c08-8d95-f44ed5808324,chung song kim,kwang chun kim,"Korea, North",,78.57,REVIEW
a94b2e8e-85d9-507b-a1ca-4de6aa6b733e,2c7bae9f-46e8-5fc8-9af3-fc0e184a0906,kyong chol choe,chol min choe,"Korea, North",kp,78.57,REVIEW
d20da13a-5329-5e8a-992a-0d941f901075,25067c23-2fad-5c7a-8ab4-37729ad63a93,muhammad said,muhammad sarwar,Libya,pk,78.57,REVIEW
0b0c2896-86b9-500e-91fb-ac24d0550bf9,1bffaf59-bf07-5a9d-b0ef-928470770b5c,halimah ibrahim,ayman ibrahim,Libya,,78.57,REVIEW
c078f534-6871-5142-b5e6-afb51e613971,fb6a1bb9-2537-5380-8945-ccc6b2c07c84,mohamad hasan,mohamad khawaja,Malaysia,,78.57,REVIEW
3a6c6f0e-d272-58f2-a1db-15b683d3cb5f,4e0f7503-c8f3-52ed-b788-f0ff28b842ec,ahmed bouari,ahmed el bouhali,Morocco,ma,78.57,REVIEW
214792da-7f08-5c33-9933-902c919285fb,4f382815-36c4-5579-b32e-c8496745999e,indileni daniel,daniel haindl,Namibia,cz,78.57,REVIEW
820df56b-eb81-562c-9607-589b9986cd85,42bbda7d-d0c0-583f-8a74-97ad52f2788b,masoud al-amiri,masoud jalili,Qatar,ir,78.57,REVIEW
19ff653a-9fd8-5e8e-9100-5ac9c86d729d,de5ab66b-b1fe-5382-b5c8-dd48ebcc15fb,denis valentinovich manturov,denis valentinovich kamyshev,Russia,ru,78.57,REVIEW
97b179e7-8df1-5604-acd0-0ea13054997f,113171d8-7569-5a01-be6c-a0ae0a9fbcd6,sergey yevgenyevich tsivilev,sergey yevgenyevich velichko,Russia,ru,78.57,REVIEW
f0b66f71-01d9-5c51-b9b6-9f9755117404,25067c23-2fad-5c7a-8ab4-37729ad63a93,muhammad skaf,muhammad sarwar,Syria,pk,78.57,REVIEW
d351dba2-3174-5819-a674-855b69ce7c8f,ab05cf8e-c423-5254-974a-41f02f160765,hamza mustafa,mustafa bazvand,Syria,ir,78.57,REVIEW
fe28a4c6-9d92-5e4e-804f-4f03a1c3d81e,b13dea38-305a-5902-968d-6674a2bb5354,muhammad abdallah mahmoud,muhammad 'abdallah al-amin,Sudan,lb,78.43,REVIEW
ef22287a-c508-5f0b-8ed5-bbbb196f9194,c49e4464-0a99-52b4-bcb4-f3e90c24df02,abdul kabir,abdul saboor,Afghanistan,,78.26,REVIEW
ef22287a-c508-5f0b-8ed5-bbbb196f9194,64036305-8ce2-593b-bb00-3529b33e5ec4,abdul kabir,abdul jabbar,Afghanistan,pk,78.26,REVIEW
1e68a075-f6b8-5fef-9e9c-20ba346d9a35,54c8d4bc-15b5-51d0-9721-332344f95224,maung myint,myint kyaing,Burma,zm,78.26,REVIEW
9c99c996-3759-5e63-91a3-9a179d86019b,f3f9491d-bf45-548e-b2f0-4b12e49503ad,joseph le,joseph lambert,Cameroon,ht,78.26,REVIEW
130ff18c-d312-545f-a54d-fb8474b63e02,9dd730a8-76a1-52d0-87f3-991d0e3236f1,guangha wang,guodan wang,China,cn,78.26,REVIEW
eb6a36aa-1cfc-5390-a0e3-d6202149de17,b0bc9fa7-943e-56c4-ac4a-5c25ef99dd51,horace chang,chang ho ri,Jamaica,kp,78.26,REVIEW
f9c11f75-2319-572a-8e2f-c836357552e5,3698581c-eeea-546c-ae82-4e7a14529572,jong un kim,won hong kim,"Korea, North",,78.26,REVIEW
f9c11f75-2319-572a-8e2f-c836357552e5,241d30b0-60ed-5c92-a5e0-84d508031417,jong un kim,jong sik kim,"Korea, North",,78.26,REVIEW
2db666ac-26f4-500d-8e57-d0d421626000,86f78ac3-c178-5fef-8754-9e7ec6d5010b,tok hun kim,song hun kim,"Korea, North",kp,78.26,REVIEW
4a19256d-6939-57ce-8382-7eb6928ad8dd,3306c0a0-f312-56f4-a2ec-2093042bbfef,yong won jo,jin yong jon,"Korea, North",kp,78.26,REVIEW
db80e495-6578-5cc9-8b23-b56d2587e7a3,7e7f14fc-2f97-5696-b2ee-a43d9722648f,song nam kim,song jin im,"Korea, North",kp,78.26,REVIEW
24768d8a-61ab-53d1-b843-282c72f384f2,b0bc9fa7-943e-56c4-ac4a-5c25ef99dd51,chang dae ri,chang ho ri,"Korea, North",kp,78.26,REVIEW
cd2e7228-83bc-53ae-9022-290f7f52a37f,3698581c-eeea-546c-ae82-4e7a14529572,yo jong kim,won hong kim,"Korea, North",,78.26,REVIEW
cd2e7228-83bc-53ae-9022-290f7f52a37f,d00fc5c9-78c0-5d13-a35e-28ce581e024f,yo jong kim,jong man kim,"Korea, North",kp,78.26,REVIEW
cd2e7228-83bc-53ae-9022-290f7f52a37f,241d30b0-60ed-5c92-a5e0-84d508031417,yo jong kim,jong sik kim,"Korea, North",,78.26,REVIEW
1bacae61-7d31-58f3-9a3d-c8f20b1d5fcd,a2cd88a3-e25a-5b1e-8921-c9e13a52648e,jong sun kim,yo jong kim,"Korea, North",,78.26,REVIEW
c85a2ab4-d135-57bf-bdbc-dae1667811ef,bf8cb1d2-5c1f-56f4-b257-24e349c74fac,sung guk jon,yun gun jon,"Korea, North",kp,78.26,REVIEW
